[HHM2010] 194.80590+27.44274         12.9871 27.4427
[HHM2010] 194.48770+27.61029         12.9658 27.6103
[HHM2010] 194.70550+27.47207         12.9804 27.4721
[HHM2010] 194.79719+27.44428         12.9865 27.4443
[HHM2010] 194.44923+27.65146         12.9633 27.6514
GMP 1603                             13.0359 28.1789
[HHM2010] 194.48828+27.60876         12.9659 27.6088
[HHM2010] 194.69692+27.47476         12.9798 27.4748
[HHM2010] 194.80009+27.44269         12.9867 27.4427
GMP 4764                             12.9604 28.2544
[HHM2010] 194.63200+27.50367         12.9755 27.5037
GMP 1578                             13.0367 28.1553
[HHM2010] 194.46492+27.63043         12.9643 27.6304
GMP 1537                             13.0382 27.8836
[HHM2010] 194.53623+27.56433         12.9691 27.5643
[HHM2010] 194.63404+27.50145         12.9756 27.5014
[HHM2010] 194.63101+27.50270         12.9754 27.5027
[HHM2010] 194.57677+27.53452         12.9718 27.5345
GMP 1518                             13.0389 27.9647
GMP 3748                             12.9851 28.515
2MASX J12572117+2751298              12.9559 27.8583
GMP 4803                             12.9596 28.2392
[HHM2010] 194.51944+27.57640         12.968 27.5764
[HHM2010] 194.69138+27.47375         12.9794 27.4737
[HHM2010] 194.63589+27.49859         12.9757 27.4986
GMP 2346                             13.0164 27.4864
[HHM2010] 194.64082+27.49582         12.9761 27.4958
[HHM2010] 194.75488+27.45049         12.9837 27.4505
GMP 1529                             13.0385 28.0717
[HHM2010] 194.76635+27.44703         12.9844 27.447
[HHM2010] 194.60137+27.51663         12.9734 27.5166
GMP 1700                             13.0329 28.2714
[HHM2010] 194.54577+27.55317         12.9697 27.5532
GMP 3305                             12.9937 27.4231
[HHM2010] 194.70406+27.46670         12.9803 27.4667
[HHM2010] 194.55026+27.54937         12.97 27.5494
[HHM2010] 194.82518+27.43252         12.9883 27.4325
GMP 2089                             13.0229 27.5397
[HHM2010] 194.45676+27.63292         12.9638 27.6329
[HHM2010] 194.60668+27.51195         12.9738 27.5119
GMP 4981                             12.9546 27.9689
GMP 2662                             13.0075 27.4383
[HHM2010] 194.43129+27.66241         12.9621 27.6624
[HHM2010] 194.55370+27.54511         12.9702 27.5451
[HHM2010] 194.54943+27.54808         12.97 27.5481
GMP 4173                             12.9759 28.4683
[HHM2010] 194.47173+27.61477         12.9648 27.6148
[HHM2010] 194.44083+27.64912         12.9627 27.6491
[HHM2010] 194.49788+27.58860         12.9665 27.5886
[HHM2010] 194.61774+27.50331         12.9745 27.5034
[HHM2010] 194.69437+27.46740         12.9796 27.4674
[HHM2010] 194.52559+27.56462         12.9684 27.5646
[HHM2010] 194.69675+27.46614         12.9798 27.4661
2XMM J125715.9+275830                12.9544 27.975
[HHM2010] 194.43558+27.65371         12.9624 27.6537
[HHM2010] 194.58004+27.52484         12.972 27.5248
[HHM2010] 194.59422+27.51593         12.9729 27.5159
GMP 1906                             13.0283 27.6025
[HHM2010] 194.58076+27.52416         12.972 27.5242
[HHM2010] 194.58554+27.52089         12.9724 27.5209
[HHM2010] 194.60931+27.50630         12.974 27.5063
[HHM2010] 194.73085+27.45234         12.9821 27.4523
[HHM2010] 194.78980+27.43546         12.986 27.4354
[HHM2010] 194.44980+27.63408         12.9633 27.6341
GMP 4857                             12.9581 28.215
GMP 1691                             13.0333 28.2742
GMP 2294                             13.0181 28.4706
GMP 4224                             12.9751 28.4661
GMP 2302                             13.0179 28.4721
[HHM2010] 194.80685+27.43088         12.9871 27.4309
[HHM2010] 194.69928+27.46222         12.98 27.4622
[HHM2010] 194.60071+27.50913         12.9734 27.5091
GMP 1791                             13.0308 27.6386
GMP 4948                             12.9559 27.82
GMP 2594                             13.0095 28.5214
FOCA 0728-583                        12.9602 28.2733
[HHM2010] 194.43512+27.64786         12.9623 27.6478
[HHM2010] 194.69355+27.46308         12.9796 27.4631
GMP 4231                             12.9749 28.4675
GMP 2623                             13.0087 27.4364
GMP 1679                             13.0335 27.6889
[HHM2010] 194.71915+27.45225         12.9813 27.4522
[HHM2010] 194.52270+27.55975         12.9682 27.5597
GMP 4997                             12.954 27.9844
[HHM2010] 194.58089+27.51793         12.9721 27.5179
GMP 1492                             13.0396 28.0342
GMP 1989                             13.0259 28.3992
[HHM2010] 194.64386+27.48260         12.9763 27.4826
[HHM2010] 194.76038+27.43813         12.984 27.4381
GMP 4986                             12.9546 27.8858
GMP 1486                             13.0397 27.9444
[HHM2010] 194.51684+27.56283         12.9678 27.5628
GMP 1683                             13.0333 27.6817
[HHM2010] 194.51464+27.56449         12.9676 27.5645
[HHM2010] 194.69893+27.45795         12.9799 27.4579
[HHM2010] 194.58942+27.51130         12.9726 27.5113
GMP 4914                             12.9567 28.1836
GMP 3453                             12.991 27.4167
[HHM2010] 194.73156+27.44599         12.9821 27.446
[HHM2010] 194.45777+27.61586         12.9639 27.6159
[HHM2010] 194.78738+27.42953         12.9858 27.4295
GMP 1549                             13.0378 28.1594
[HHM2010] 194.71954+27.44884         12.9813 27.4488
GMP 2814                             13.0046 27.4194
SDSSCGB 34591.4                      13.0066 28.5362
GMP 1610                             13.0357 27.7336
[HHM2010] 194.76448+27.43456         12.9843 27.4345
[HHM2010] 194.75911+27.43603         12.9839 27.436
[HHM2010] 194.73466+27.44331         12.9823 27.4433
[HHM2010] 194.50441+27.56995         12.967 27.5699
[HHM2010] 194.45536+27.61675         12.9637 27.6167
GMP 2331                             13.0169 28.4869
FOCA 0728-598                        13.0074 27.4267
GMP 1695                             13.0331 28.2928
[HHM2010] 194.64112+27.47966         12.9761 27.4797
GMP 1483                             13.0398 28.0444
[HHM2010] 194.46274+27.60681         12.9642 27.6068
GMP 5007                             12.9536 27.9806
[HHM2010] 194.80288+27.42325         12.9869 27.4232
[HHM2010] 194.58042+27.51183         12.972 27.5118
[HHM2010] 194.65549+27.47149         12.977 27.4715
GMP 4968                             12.9551 28.1339
[HHM2010] 194.58995+27.50584         12.9727 27.5058
[HHM2010] 194.61096+27.49347         12.9741 27.4935
GMP 1860                             13.0295 27.605
[HHM2010] 194.79139+27.42512         12.9861 27.4251
[HHM2010] 194.51171+27.56010         12.9674 27.5601
[HHM2010] 194.58273+27.50953         12.9722 27.5095
[HHM2010] 194.60954+27.49382         12.974 27.4938
GMP 3540                             12.989 28.545
[HHM2010] 194.58162+27.50984         12.9721 27.5098
[HHM2010] 194.41543+27.65862         12.961 27.6586
[HHM2010] 194.79880+27.42286         12.9866 27.4229
[HHM2010] 194.61367+27.49087         12.9742 27.4909
[HHM2010] 194.76049+27.43180         12.984 27.4318
SDSSCGB 34591.2                      13.0063 28.5415
[HHM2010] 194.42069+27.65066         12.9614 27.6506
[HHM2010] 194.44091+27.62570         12.9627 27.6257
GMP 4548                             12.9662 28.3886
[HHM2010] 194.41006+27.66271         12.9607 27.6627
[HHM2010] 194.54658+27.53084         12.9698 27.5308
[HHM2010] 194.51808+27.55192         12.9679 27.5519
GMP 4874                             12.9576 28.2306
[HHM2010] 194.40982+27.66167         12.9607 27.6617
FOCA 0728-254                        13.0404 27.9931
GMP 4119                             12.9773 27.4648
[HHM2010] 194.51101+27.55596         12.9674 27.556
[HHM2010] 194.83253+27.41313         12.9888 27.4131
[HHM2010] 194.47654+27.58581         12.9651 27.5858
[HHM2010] 194.61022+27.48882         12.974 27.4888
[HHM2010] 194.52872+27.54100         12.9686 27.541
GMP 4896                             12.9574 27.7344
SDSSCGB 34591.3                      13.0066 28.5448
[HHM2010] 194.58493+27.50185         12.9723 27.5018
[HHM2010] 194.41220+27.65351         12.9608 27.6535
[HHM2010] 194.43734+27.62302         12.9625 27.623
[HHM2010] 194.60930+27.48728         12.974 27.4873
[HHM2010] 194.69436+27.44813         12.9796 27.4481
[HHM2010] 194.48193+27.57742         12.9655 27.5774
GMP 4158                             12.9761 28.4917
[HHM2010] 194.43255+27.62757         12.9622 27.6276
GMP 1899                             13.0285 28.3822
[HHM2010] 194.67036+27.45685         12.978 27.4568
2MASX J13012670+2826097              13.0241 28.436
GMP 2642                             13.0081 28.5419
[HHM2010] 194.70502+27.44302         12.9803 27.443
[HHM2010] 194.42881+27.63043         12.9619 27.6304
[HHM2010] 194.43119+27.62757         12.9621 27.6276
[HHM2010] 194.41533+27.64619         12.961 27.6462
[HHM2010] 194.83992+27.40790         12.9893 27.4079
GMP 5029                             12.953 27.9772
[HHM2010] 194.42572+27.63253         12.9617 27.6325
GMP 4728                             12.9613 28.3233
[HHM2010] 194.42204+27.63684         12.9615 27.6368
GMP 1552                             13.0376 27.7617
[HHM2010] 194.63318+27.47145         12.9755 27.4714
[HHM2010] 194.46972+27.58454         12.9646 27.5846
[HHM2010] 194.79046+27.41562         12.986 27.4156
GMP 2067                             13.0236 27.5181
[HHM2010] 194.54476+27.52277         12.9697 27.5228
[HHM2010] 194.41048+27.64887         12.9607 27.6489
[HHM2010] 194.40798+27.65206         12.9605 27.652
[HHM2010] 194.49373+27.56179         12.9662 27.5618
[HHM2010] 194.73684+27.42925         12.9825 27.4292
[HHM2010] 194.60467+27.48502         12.9736 27.485
GMP 2695                             13.0068 27.4119
[HHM2010] 194.42131+27.63435         12.9614 27.6343
[HHM2010] 194.79731+27.41306         12.9865 27.4131
GMP 1864                             13.0294 27.5867
GMP 4939                             12.9561 28.205
GMP 4460                             12.9686 28.4306
[HHM2010] 194.65792+27.45747         12.9772 27.4575
[HHM2010] 194.71916+27.43359         12.9813 27.4336
GMP 1495                             13.0395 28.1353
[HHM2010] 194.69921+27.44043         12.9799 27.4404
GMP 2486                             13.0125 28.5281
[HHM2010] 194.44527+27.60546         12.963 27.6054
[HHM2010] 194.81023+27.40920         12.9873 27.4092
NGP9 F323-0991101                    13.0403 27.874
[HHM2010] 194.78532+27.41437         12.9857 27.4144
GMP 1475                             13.0401 27.8583
[HHM2010] 194.77181+27.41747         12.9848 27.4175
[HHM2010] 194.59803+27.48626         12.9732 27.4863
[HHM2010] 194.56685+27.50476         12.9711 27.5048
[HHM2010] 194.49703+27.55578         12.9665 27.5558
GMP 1972                             13.0265 28.4157
[HHM2010] 194.60385+27.48275         12.9736 27.4827
[HHM2010] 194.80586+27.40859         12.9871 27.4086
[HHM2010] 194.59812+27.48475         12.9732 27.4848
[HHM2010] 194.68006+27.44521         12.9787 27.4452
[HHM2010] 194.42636+27.62277         12.9618 27.6228
[HHM2010] 194.43068+27.61783         12.962 27.6178
[HHM2010] 194.40359+27.65046         12.9602 27.6505
[HHM2010] 194.54128+27.51968         12.9694 27.5197
[HHM2010] 194.49632+27.55365         12.9664 27.5536
[HHM2010] 194.52227+27.53296         12.9682 27.533
[HHM2010] 194.70006+27.43663         12.98 27.4366
[HHM2010] 194.80033+27.40803         12.9867 27.408
[HHM2010] 194.77763+27.41302         12.9852 27.413
[HHM2010] 194.70200+27.43562         12.9801 27.4356
GMP 4867                             12.9581 27.6953
[HHM2010] 194.45307+27.59227         12.9635 27.5923
GMP 2525                             13.0116 28.5361
GMP 2916                             13.0023 27.3964
GMP 1607                             13.0358 27.6967
[HHM2010] 194.44207+27.60293         12.9628 27.6029
[HHM2010] 194.43717+27.60808         12.9625 27.6081
